flight_id,plane_id,row_seat,col_seat,ticket_price_id
8,136,5,15,872
8,136,5,16,872
8,136,5,17,872
8,136,5,18,872
8,136,5,19,872
8,136,5,20,872
8,136,5,21,872
8,136,5,22,872
8,136,5,23,872
8,136,5,24,872
8,136,5,25,872
8,136,5,26,872
8,136,5,27,872
8,136,5,28,872
8,136,5,29,872
8,136,5,30,872
8,136,6,1,872
8,136,6,2,872
8,136,6,3,872
8,136,6,4,872
8,136,6,5,872
8,136,6,6,872
8,136,6,7,872
8,136,6,8,872
8,136,6,9,872
8,136,6,10,872
8,136,6,11,872
8,136,6,12,872
8,136,6,13,872
8,136,6,14,872
8,136,6,15,872
8,136,6,16,872
8,136,6,17,872
8,136,6,18,872
8,136,6,19,872
8,136,6,20,872
8,136,6,21,872
8,136,6,22,872
8,136,6,23,872
8,136,6,24,872
8,136,6,25,872
8,136,6,26,872
8,136,6,27,872
8,136,6,28,872
8,136,6,29,872
8,136,6,30,872
9,190,1,1,541
9,190,1,2,541
9,190,1,3,541
9,190,1,4,541
9,190,1,5,541
9,190,1,6,541
9,190,1,7,541
9,190,1,8,541
9,190,1,9,541
9,190,1,10,541
9,190,1,11,541
9,190,1,12,541
9,190,1,13,541
9,190,1,14,541
9,190,1,15,541
9,190,1,16,541
9,190,1,17,541
9,190,1,18,541
9,190,1,19,541
9,190,1,20,541
9,190,1,21,541
9,190,1,22,541
9,190,1,23,541
9,190,1,24,541
9,190,1,25,541
9,190,1,26,541
9,190,1,27,541
9,190,1,28,541
9,190,1,29,541
9,190,1,30,541
9,190,2,1,542
9,190,2,2,542
9,190,2,3,542
9,190,2,4,542
9,190,2,5,542
9,190,2,6,542
9,190,2,7,542
9,190,2,8,542
9,190,2,9,542
9,190,2,10,542
9,190,2,11,542
9,190,2,12,542
9,190,2,13,542
9,190,2,14,542
9,190,2,15,542
9,190,2,16,542
9,190,2,17,542
9,190,2,18,542
9,190,2,19,542
9,190,2,20,542
9,190,2,21,542
9,190,2,22,542
9,190,2,23,542
9,190,2,24,542
9,190,2,25,542
9,190,2,26,542
9,190,2,27,542
9,190,2,28,542
9,190,2,29,542
9,190,2,30,542
9,190,3,1,543
9,190,3,2,543
9,190,3,3,543
9,190,3,4,543
9,190,3,5,543
9,190,3,6,543
9,190,3,7,543
9,190,3,8,543
9,190,3,9,543
9,190,3,10,543
9,190,3,11,543
9,190,3,12,543
9,190,3,13,543
9,190,3,14,543
9,190,3,15,543
9,190,3,16,543
9,190,3,17,543
9,190,3,18,543
9,190,3,19,543
9,190,3,20,543
9,190,3,21,543
9,190,3,22,543
9,190,3,23,543
9,190,3,24,543
9,190,3,25,543
9,190,3,26,543
9,190,3,27,543
9,190,3,28,543
9,190,3,29,543
9,190,3,30,543
9,190,4,1,543
9,190,4,2,543
9,190,4,3,543
9,190,4,4,543
9,190,4,5,543
9,190,4,6,543
9,190,4,7,543
9,190,4,8,543
9,190,4,9,543
9,190,4,10,543
9,190,4,11,543
9,190,4,12,543
9,190,4,13,543
9,190,4,14,543
9,190,4,15,543
9,190,4,16,543
9,190,4,17,543
9,190,4,18,543
9,190,4,19,543
9,190,4,20,543
9,190,4,21,543
9,190,4,22,543
9,190,4,23,543
9,190,4,24,543
9,190,4,25,543
9,190,4,26,543
9,190,4,27,543
9,190,4,28,543
9,190,4,29,543
9,190,4,30,543
9,190,5,1,544
9,190,5,2,544
9,190,5,3,544
9,190,5,4,544
9,190,5,5,544
9,190,5,6,544
9,190,5,7,544
9,190,5,8,544
9,190,5,9,544
9,190,5,10,544
9,190,5,11,544
9,190,5,12,544
9,190,5,13,544
9,190,5,14,544
9,190,5,15,544
9,190,5,16,544
9,190,5,17,544
9,190,5,18,544
9,190,5,19,544
9,190,5,20,544
9,190,5,21,544
9,190,5,22,544
9,190,5,23,544
9,190,5,24,544
9,190,5,25,544
9,190,5,26,544
9,190,5,27,544
9,190,5,28,544
9,190,5,29,544
9,190,5,30,544
9,190,6,1,544
9,190,6,2,544
9,190,6,3,544
9,190,6,4,544
9,190,6,5,544
9,190,6,6,544
9,190,6,7,544
9,190,6,8,544
9,190,6,9,544
9,190,6,10,544
9,190,6,11,544
9,190,6,12,544
9,190,6,13,544
9,190,6,14,544
9,190,6,15,544
9,190,6,16,544
9,190,6,17,544
9,190,6,18,544
9,190,6,19,544
9,190,6,20,544
9,190,6,21,544
9,190,6,22,544
9,190,6,23,544
9,190,6,24,544
9,190,6,25,544
9,190,6,26,544
9,190,6,27,544
9,190,6,28,544
9,190,6,29,544
9,190,6,30,544
10,130,1,1,629
10,130,1,2,629
10,130,1,3,629
10,130,1,4,629
10,130,1,5,629
10,130,1,6,629
10,130,1,7,629
10,130,1,8,629
10,130,1,9,629
10,130,1,10,629
10,130,1,11,629
10,130,1,12,629
10,130,1,13,629
10,130,1,14,629
10,130,1,15,629
10,130,1,16,629
10,130,1,17,629
10,130,1,18,629
10,130,1,19,629
10,130,1,20,629
10,130,1,21,629
10,130,1,22,629
10,130,1,23,629
10,130,1,24,629
10,130,1,25,629
10,130,1,26,629
10,130,1,27,629
10,130,1,28,629
10,130,1,29,629
10,130,1,30,629
10,130,2,1,630
10,130,2,2,630
10,130,2,3,630
10,130,2,4,630
10,130,2,5,630
10,130,2,6,630
10,130,2,7,630
10,130,2,8,630
10,130,2,9,630
10,130,2,10,630
10,130,2,11,630
10,130,2,12,630
10,130,2,13,630
10,130,2,14,630
10,130,2,15,630
10,130,2,16,630
10,130,2,17,630
10,130,2,18,630
10,130,2,19,630
10,130,2,20,630
10,130,2,21,630
10,130,2,22,630
10,130,2,23,630
10,130,2,24,630
10,130,2,25,630
10,130,2,26,630
10,130,2,27,630
10,130,2,28,630
10,130,2,29,630
10,130,2,30,630
10,130,3,1,631
10,130,3,2,631
10,130,3,3,631
10,130,3,4,631
10,130,3,5,631
10,130,3,6,631
10,130,3,7,631
10,130,3,8,631
10,130,3,9,631
10,130,3,10,631
10,130,3,11,631
10,130,3,12,631
10,130,3,13,631
10,130,3,14,631
10,130,3,15,631
10,130,3,16,631
10,130,3,17,631
10,130,3,18,631
10,130,3,19,631
10,130,3,20,631
10,130,3,21,631
10,130,3,22,631
10,130,3,23,631
10,130,3,24,631
10,130,3,25,631
10,130,3,26,631
10,130,3,27,631
10,130,3,28,631
10,130,3,29,631
10,130,3,30,631
10,130,4,1,631
10,130,4,2,631
10,130,4,3,631
10,130,4,4,631
10,130,4,5,631
10,130,4,6,631
10,130,4,7,631
10,130,4,8,631
10,130,4,9,631
10,130,4,10,631
10,130,4,11,631
10,130,4,12,631
10,130,4,13,631
10,130,4,14,631
10,130,4,15,631
10,130,4,16,631
10,130,4,17,631
10,130,4,18,631
10,130,4,19,631
10,130,4,20,631
10,130,4,21,631
10,130,4,22,631
10,130,4,23,631
10,130,4,24,631
10,130,4,25,631
10,130,4,26,631
10,130,4,27,631
10,130,4,28,631
10,130,4,29,631
10,130,4,30,631
10,130,5,1,632
10,130,5,2,632
10,130,5,3,632
10,130,5,4,632
10,130,5,5,632
10,130,5,6,632
10,130,5,7,632
10,130,5,8,632
10,130,5,9,632
10,130,5,10,632
10,130,5,11,632
10,130,5,12,632
10,130,5,13,632
10,130,5,14,632
10,130,5,15,632
10,130,5,16,632
10,130,5,17,632
10,130,5,18,632
10,130,5,19,632
10,130,5,20,632
10,130,5,21,632
10,130,5,22,632
10,130,5,23,632
10,130,5,24,632
10,130,5,25,632
10,130,5,26,632
10,130,5,27,632
10,130,5,28,632
10,130,5,29,632
10,130,5,30,632
10,130,6,1,632
10,130,6,2,632
10,130,6,3,632
10,130,6,4,632
10,130,6,5,632
10,130,6,6,632
10,130,6,7,632
10,130,6,8,632
10,130,6,9,632
10,130,6,10,632
10,130,6,11,632
10,130,6,12,632
10,130,6,13,632
10,130,6,14,632
10,130,6,15,632
10,130,6,16,632
10,130,6,17,632
10,130,6,18,632
10,130,6,19,632
10,130,6,20,632
10,130,6,21,632
10,130,6,22,632
10,130,6,23,632
10,130,6,24,632
10,130,6,25,632
10,130,6,26,632
10,130,6,27,632
10,130,6,28,632
10,130,6,29,632
10,130,6,30,632
11,28,1,1,61
11,28,1,2,61
11,28,1,3,61
11,28,1,4,61
11,28,1,5,61
11,28,1,6,61
11,28,1,7,61
11,28,1,8,61
11,28,1,9,61
11,28,1,10,61
11,28,1,11,61
11,28,1,12,61
11,28,1,13,61
11,28,1,14,61
11,28,1,15,61
11,28,1,16,61
11,28,1,17,61
11,28,1,18,61
11,28,1,19,61
11,28,1,20,61
11,28,1,21,61
11,28,1,22,61
11,28,1,23,61
11,28,1,24,61
11,28,1,25,61
11,28,1,26,61
11,28,1,27,61
11,28,1,28,61
11,28,1,29,61
11,28,1,30,61
11,28,2,1,62
11,28,2,2,62
11,28,2,3,62
11,28,2,4,62
11,28,2,5,62
11,28,2,6,62
11,28,2,7,62
11,28,2,8,62
11,28,2,9,62
11,28,2,10,62
11,28,2,11,62
11,28,2,12,62
11,28,2,13,62
11,28,2,14,62
11,28,2,15,62
11,28,2,16,62
11,28,2,17,62
11,28,2,18,62
11,28,2,19,62
11,28,2,20,62
11,28,2,21,62
11,28,2,22,62
11,28,2,23,62
11,28,2,24,62
11,28,2,25,62
11,28,2,26,62
11,28,2,27,62
11,28,2,28,62
11,28,2,29,62
11,28,2,30,62
11,28,3,1,63
11,28,3,2,63
11,28,3,3,63
11,28,3,4,63
11,28,3,5,63
11,28,3,6,63
11,28,3,7,63
11,28,3,8,63
11,28,3,9,63
11,28,3,10,63
11,28,3,11,63
11,28,3,12,63
11,28,3,13,63
11,28,3,14,63
11,28,3,15,63
11,28,3,16,63
11,28,3,17,63
11,28,3,18,63
11,28,3,19,63
11,28,3,20,63
11,28,3,21,63
11,28,3,22,63
11,28,3,23,63
11,28,3,24,63
11,28,3,25,63
11,28,3,26,63
11,28,3,27,63
11,28,3,28,63
11,28,3,29,63
11,28,3,30,63
11,28,4,1,63
11,28,4,2,63
11,28,4,3,63
11,28,4,4,63
11,28,4,5,63
11,28,4,6,63
11,28,4,7,63
11,28,4,8,63
11,28,4,9,63
11,28,4,10,63
11,28,4,11,63
11,28,4,12,63
11,28,4,13,63
11,28,4,14,63
11,28,4,15,63
11,28,4,16,63
11,28,4,17,63
11,28,4,18,63
11,28,4,19,63
11,28,4,20,63
11,28,4,21,63
11,28,4,22,63
11,28,4,23,63
11,28,4,24,63
11,28,4,25,63
11,28,4,26,63
11,28,4,27,63
11,28,4,28,63
11,28,4,29,63
11,28,4,30,63
11,28,5,1,64
11,28,5,2,64
11,28,5,3,64
11,28,5,4,64
11,28,5,5,64
11,28,5,6,64
11,28,5,7,64
11,28,5,8,64
11,28,5,9,64
11,28,5,10,64
11,28,5,11,64
11,28,5,12,64
11,28,5,13,64
11,28,5,14,64
11,28,5,15,64
11,28,5,16,64
11,28,5,17,64
11,28,5,18,64
11,28,5,19,64
11,28,5,20,64
11,28,5,21,64
11,28,5,22,64
11,28,5,23,64
11,28,5,24,64
11,28,5,25,64
11,28,5,26,64
11,28,5,27,64
11,28,5,28,64
11,28,5,29,64
11,28,5,30,64
11,28,6,1,64
11,28,6,2,64
11,28,6,3,64
11,28,6,4,64
11,28,6,5,64
11,28,6,6,64
11,28,6,7,64
11,28,6,8,64
11,28,6,9,64
11,28,6,10,64
11,28,6,11,64
11,28,6,12,64
11,28,6,13,64
11,28,6,14,64
11,28,6,15,64
11,28,6,16,64
11,28,6,17,64
11,28,6,18,64
11,28,6,19,64
11,28,6,20,64
11,28,6,21,64
11,28,6,22,64
11,28,6,23,64
11,28,6,24,64
11,28,6,25,64
11,28,6,26,64
11,28,6,27,64
11,28,6,28,64
11,28,6,29,64
11,28,6,30,64
13,58,1,1,85
13,58,1,2,85
13,58,1,3,85
13,58,1,4,85
13,58,1,5,85
13,58,1,6,85
13,58,1,7,85
13,58,1,8,85
13,58,1,9,85
13,58,1,10,85
13,58,1,11,85
13,58,1,12,85
13,58,1,13,85
13,58,1,14,85
13,58,1,15,85
13,58,1,16,85
13,58,1,17,85
13,58,1,18,85
13,58,1,19,85
13,58,1,20,85
13,58,1,21,85
13,58,1,22,85
13,58,1,23,85
13,58,1,24,85
13,58,1,25,85
13,58,1,26,85
13,58,1,27,85
13,58,1,28,85
13,58,1,29,85
13,58,1,30,85
13,58,2,1,86
13,58,2,2,86
13,58,2,3,86
13,58,2,4,86
13,58,2,5,86
13,58,2,6,86
13,58,2,7,86
13,58,2,8,86
13,58,2,9,86
13,58,2,10,86
13,58,2,11,86
13,58,2,12,86
13,58,2,13,86
13,58,2,14,86
13,58,2,15,86
13,58,2,16,86
13,58,2,17,86
13,58,2,18,86
13,58,2,19,86
13,58,2,20,86
13,58,2,21,86
13,58,2,22,86
13,58,2,23,86
13,58,2,24,86
13,58,2,25,86
13,58,2,26,86
13,58,2,27,86
13,58,2,28,86
13,58,2,29,86
13,58,2,30,86
13,58,3,1,87
13,58,3,2,87
13,58,3,3,87
13,58,3,4,87
13,58,3,5,87
13,58,3,6,87
13,58,3,7,87
13,58,3,8,87
13,58,3,9,87
13,58,3,10,87
13,58,3,11,87
13,58,3,12,87
13,58,3,13,87
13,58,3,14,87
13,58,3,15,87
13,58,3,16,87
13,58,3,17,87
13,58,3,18,87
13,58,3,19,87
13,58,3,20,87
13,58,3,21,87
13,58,3,22,87
13,58,3,23,87
13,58,3,24,87
13,58,3,25,87
13,58,3,26,87
13,58,3,27,87
13,58,3,28,87
13,58,3,29,87
13,58,3,30,87
13,58,4,1,87
13,58,4,2,87
13,58,4,3,87
13,58,4,4,87
13,58,4,5,87
13,58,4,6,87
13,58,4,7,87
13,58,4,8,87
13,58,4,9,87
13,58,4,10,87
13,58,4,11,87
13,58,4,12,87
13,58,4,13,87
13,58,4,14,87
13,58,4,15,87
13,58,4,16,87
13,58,4,17,87
13,58,4,18,87
13,58,4,19,87
13,58,4,20,87
13,58,4,21,87
13,58,4,22,87
13,58,4,23,87
13,58,4,24,87
13,58,4,25,87
13,58,4,26,87
13,58,4,27,87
13,58,4,28,87
13,58,4,29,87
13,58,4,30,87
13,58,5,1,88
13,58,5,2,88
13,58,5,3,88
13,58,5,4,88
13,58,5,5,88
13,58,5,6,88
13,58,5,7,88
13,58,5,8,88
13,58,5,9,88
13,58,5,10,88
13,58,5,11,88
13,58,5,12,88
13,58,5,13,88
13,58,5,14,88
13,58,5,15,88
13,58,5,16,88
13,58,5,17,88
13,58,5,18,88
13,58,5,19,88
13,58,5,20,88
13,58,5,21,88
13,58,5,22,88
13,58,5,23,88
13,58,5,24,88
13,58,5,25,88
13,58,5,26,88
13,58,5,27,88
13,58,5,28,88
13,58,5,29,88
13,58,5,30,88
13,58,6,1,88
13,58,6,2,88
13,58,6,3,88
13,58,6,4,88
13,58,6,5,88
13,58,6,6,88
13,58,6,7,88
13,58,6,8,88
13,58,6,9,88
13,58,6,10,88
13,58,6,11,88
13,58,6,12,88
13,58,6,13,88
13,58,6,14,88
13,58,6,15,88
13,58,6,16,88
13,58,6,17,88
13,58,6,18,88
13,58,6,19,88
13,58,6,20,88
13,58,6,21,88
13,58,6,22,88
13,58,6,23,88
13,58,6,24,88
13,58,6,25,88
13,58,6,26,88
13,58,6,27,88
13,58,6,28,88
13,58,6,29,88
13,58,6,30,88
14,85,1,1,381
14,85,1,2,381
14,85,1,3,381
14,85,1,4,381
14,85,1,5,381
14,85,1,6,381
14,85,1,7,381
14,85,1,8,381
14,85,1,9,381
14,85,1,10,381
14,85,1,11,381
14,85,1,12,381
14,85,1,13,381
14,85,1,14,381
14,85,1,15,381
14,85,1,16,381
14,85,1,17,381
14,85,1,18,381
14,85,1,19,381
14,85,1,20,381
14,85,1,21,381
14,85,1,22,381
14,85,1,23,381
14,85,1,24,381
14,85,1,25,381
14,85,1,26,381
14,85,1,27,381
14,85,1,28,381
14,85,1,29,381
14,85,1,30,381
14,85,2,1,382
14,85,2,2,382
14,85,2,3,382
14,85,2,4,382
14,85,2,5,382
14,85,2,6,382
14,85,2,7,382
14,85,2,8,382
14,85,2,9,382
14,85,2,10,382
14,85,2,11,382
14,85,2,12,382
14,85,2,13,382
14,85,2,14,382
14,85,2,15,382
14,85,2,16,382
14,85,2,17,382
14,85,2,18,382
14,85,2,19,382
14,85,2,20,382
14,85,2,21,382
14,85,2,22,382
14,85,2,23,382
14,85,2,24,382
14,85,2,25,382
14,85,2,26,382
14,85,2,27,382
14,85,2,28,382
14,85,2,29,382
14,85,2,30,382
14,85,3,1,383
14,85,3,2,383
14,85,3,3,383
14,85,3,4,383
14,85,3,5,383
14,85,3,6,383
14,85,3,7,383
14,85,3,8,383
14,85,3,9,383
14,85,3,10,383
14,85,3,11,383
14,85,3,12,383
14,85,3,13,383
14,85,3,14,383
14,85,3,15,383
14,85,3,16,383
14,85,3,17,383
14,85,3,18,383
14,85,3,19,383
14,85,3,20,383
14,85,3,21,383
14,85,3,22,383
14,85,3,23,383
14,85,3,24,383
14,85,3,25,383
14,85,3,26,383
14,85,3,27,383
14,85,3,28,383
14,85,3,29,383
14,85,3,30,383
14,85,4,1,383
14,85,4,2,383
14,85,4,3,383
14,85,4,4,383
14,85,4,5,383
14,85,4,6,383
14,85,4,7,383
14,85,4,8,383
14,85,4,9,383
14,85,4,10,383
14,85,4,11,383
14,85,4,12,383
14,85,4,13,383
14,85,4,14,383
14,85,4,15,383
14,85,4,16,383
14,85,4,17,383
14,85,4,18,383
14,85,4,19,383
14,85,4,20,383
14,85,4,21,383
14,85,4,22,383
14,85,4,23,383
14,85,4,24,383
14,85,4,25,383
14,85,4,26,383
14,85,4,27,383
14,85,4,28,383
14,85,4,29,383
14,85,4,30,383
14,85,5,1,384
14,85,5,2,384
14,85,5,3,384
14,85,5,4,384
14,85,5,5,384
14,85,5,6,384
14,85,5,7,384
14,85,5,8,384
14,85,5,9,384
14,85,5,10,384
14,85,5,11,384
14,85,5,12,384
14,85,5,13,384
14,85,5,14,384
14,85,5,15,384
14,85,5,16,384
14,85,5,17,384
14,85,5,18,384
14,85,5,19,384
14,85,5,20,384
14,85,5,21,384
14,85,5,22,384
14,85,5,23,384
14,85,5,24,384
14,85,5,25,384
14,85,5,26,384
14,85,5,27,384
14,85,5,28,384
14,85,5,29,384
14,85,5,30,384
14,85,6,1,384
14,85,6,2,384
14,85,6,3,384
14,85,6,4,384
14,85,6,5,384
14,85,6,6,384
14,85,6,7,384
14,85,6,8,384
14,85,6,9,384
14,85,6,10,384
14,85,6,11,384
14,85,6,12,384
14,85,6,13,384
14,85,6,14,384
14,85,6,15,384
14,85,6,16,384
14,85,6,17,384
14,85,6,18,384
14,85,6,19,384
14,85,6,20,384
14,85,6,21,384
14,85,6,22,384
14,85,6,23,384
14,85,6,24,384
14,85,6,25,384
14,85,6,26,384
14,85,6,27,384
14,85,6,28,384
14,85,6,29,384
14,85,6,30,384
15,43,1,1,461
15,43,1,2,461
15,43,1,3,461
15,43,1,4,461
15,43,1,5,461
15,43,1,6,461
15,43,1,7,461
15,43,1,8,461
15,43,1,9,461
15,43,1,10,461
15,43,1,11,461
15,43,1,12,461
15,43,1,13,461
15,43,1,14,461
15,43,1,15,461
15,43,1,16,461
15,43,1,17,461
15,43,1,18,461
15,43,1,19,461
15,43,1,20,461
15,43,1,21,461
15,43,1,22,461
15,43,1,23,461
15,43,1,24,461
15,43,1,25,461
15,43,1,26,461
15,43,1,27,461
15,43,1,28,461
15,43,1,29,461
15,43,1,30,461
15,43,2,1,462
15,43,2,2,462
15,43,2,3,462
15,43,2,4,462
15,43,2,5,462
15,43,2,6,462
15,43,2,7,462
15,43,2,8,462
15,43,2,9,462
15,43,2,10,462
15,43,2,11,462
15,43,2,12,462
15,43,2,13,462
15,43,2,14,462
15,43,2,15,462
15,43,2,16,462
15,43,2,17,462
15,43,2,18,462
15,43,2,19,462
15,43,2,20,462
15,43,2,21,462
15,43,2,22,462
15,43,2,23,462
15,43,2,24,462
15,43,2,25,462
15,43,2,26,462
15,43,2,27,462
15,43,2,28,462
15,43,2,29,462
15,43,2,30,462
15,43,3,1,463
15,43,3,2,463
15,43,3,3,463
15,43,3,4,463
15,43,3,5,463
15,43,3,6,463
15,43,3,7,463
15,43,3,8,463
15,43,3,9,463
15,43,3,10,463
15,43,3,11,463
15,43,3,12,463
15,43,3,13,463
15,43,3,14,463
15,43,3,15,463
15,43,3,16,463
15,43,3,17,463
15,43,3,18,463
15,43,3,19,463
15,43,3,20,463
15,43,3,21,463
15,43,3,22,463
15,43,3,23,463
15,43,3,24,463
15,43,3,25,463
15,43,3,26,463
15,43,3,27,463
15,43,3,28,463
15,43,3,29,463
15,43,3,30,463
15,43,4,1,463
15,43,4,2,463
15,43,4,3,463
15,43,4,4,463
15,43,4,5,463
15,43,4,6,463
15,43,4,7,463
15,43,4,8,463
15,43,4,9,463
15,43,4,10,463
15,43,4,11,463
15,43,4,12,463
15,43,4,13,463
15,43,4,14,463
15,43,4,15,463
15,43,4,16,463
15,43,4,17,463
15,43,4,18,463
15,43,4,19,463
15,43,4,20,463
15,43,4,21,463
15,43,4,22,463
15,43,4,23,463
15,43,4,24,463
15,43,4,25,463
15,43,4,26,463
15,43,4,27,463
15,43,4,28,463
15,43,4,29,463
15,43,4,30,463
15,43,5,1,464
15,43,5,2,464
15,43,5,3,464
15,43,5,4,464
15,43,5,5,464
15,43,5,6,464
15,43,5,7,464
15,43,5,8,464
15,43,5,9,464
15,43,5,10,464
15,43,5,11,464
15,43,5,12,464
15,43,5,13,464
15,43,5,14,464
15,43,5,15,464
15,43,5,16,464
15,43,5,17,464
15,43,5,18,464
15,43,5,19,464
15,43,5,20,464
15,43,5,21,464
15,43,5,22,464
15,43,5,23,464
15,43,5,24,464
15,43,5,25,464
15,43,5,26,464
15,43,5,27,464
15,43,5,28,464
15,43,5,29,464
15,43,5,30,464
15,43,6,1,464
15,43,6,2,464
15,43,6,3,464
15,43,6,4,464
15,43,6,5,464
15,43,6,6,464
15,43,6,7,464
15,43,6,8,464
15,43,6,9,464
15,43,6,10,464
15,43,6,11,464
15,43,6,12,464
15,43,6,13,464
15,43,6,14,464
15,43,6,15,464
15,43,6,16,464
15,43,6,17,464
15,43,6,18,464
15,43,6,19,464
15,43,6,20,464
15,43,6,21,464
15,43,6,22,464
15,43,6,23,464
15,43,6,24,464
15,43,6,25,464
15,43,6,26,464
15,43,6,27,464
15,43,6,28,464
15,43,6,29,464
15,43,6,30,464
16,189,1,1,877
16,189,1,2,877
16,189,1,3,877
16,189,1,4,877
16,189,1,5,877
16,189,1,6,877
16,189,1,7,877
16,189,1,8,877
16,189,1,9,877
16,189,1,10,877
16,189,1,11,877
16,189,1,12,877
16,189,1,13,877
16,189,1,14,877
16,189,1,15,877
16,189,1,16,877
16,189,1,17,877
16,189,1,18,877
16,189,1,19,877
16,189,1,20,877
16,189,1,21,877
16,189,1,22,877
16,189,1,23,877
16,189,1,24,877
16,189,1,25,877
16,189,1,26,877
16,189,1,27,877
16,189,1,28,877
16,189,1,29,877
16,189,1,30,877
16,189,2,1,878
16,189,2,2,878
16,189,2,3,878
16,189,2,4,878
16,189,2,5,878
16,189,2,6,878
16,189,2,7,878
16,189,2,8,878
16,189,2,9,878
16,189,2,10,878
16,189,2,11,878
16,189,2,12,878
16,189,2,13,878
16,189,2,14,878
16,189,2,15,878
16,189,2,16,878
16,189,2,17,878
16,189,2,18,878
16,189,2,19,878
16,189,2,20,878
16,189,2,21,878
16,189,2,22,878
16,189,2,23,878
16,189,2,24,878
16,189,2,25,878
16,189,2,26,878
16,189,2,27,878
16,189,2,28,878
16,189,2,29,878
16,189,2,30,878
16,189,3,1,879
16,189,3,2,879
16,189,3,3,879
16,189,3,4,879
16,189,3,5,879
16,189,3,6,879
16,189,3,7,879
16,189,3,8,879
16,189,3,9,879
16,189,3,10,879
16,189,3,11,879
16,189,3,12,879
16,189,3,13,879
16,189,3,14,879
16,189,3,15,879
16,189,3,16,879
16,189,3,17,879
16,189,3,18,879
16,189,3,19,879
16,189,3,20,879
16,189,3,21,879
16,189,3,22,879
16,189,3,23,879
16,189,3,24,879
16,189,3,25,879
16,189,3,26,879
16,189,3,27,879
16,189,3,28,879
16,189,3,29,879
16,189,3,30,879
16,189,4,1,879
16,189,4,2,879
16,189,4,3,879
16,189,4,4,879
16,189,4,5,879
16,189,4,6,879
16,189,4,7,879
16,189,4,8,879
16,189,4,9,879
16,189,4,10,879
16,189,4,11,879
16,189,4,12,879
16,189,4,13,879
16,189,4,14,879
16,189,4,15,879
16,189,4,16,879
16,189,4,17,879
16,189,4,18,879
16,189,4,19,879
16,189,4,20,879
16,189,4,21,879
16,189,4,22,879
16,189,4,23,879
16,189,4,24,879
16,189,4,25,879
16,189,4,26,879
16,189,4,27,879
16,189,4,28,879
16,189,4,29,879
16,189,4,30,879
16,189,5,1,880
16,189,5,2,880
16,189,5,3,880
16,189,5,4,880
16,189,5,5,880
16,189,5,6,880
16,189,5,7,880
16,189,5,8,880
16,189,5,9,880
16,189,5,10,880
16,189,5,11,880
16,189,5,12,880
16,189,5,13,880
16,189,5,14,880
16,189,5,15,880
16,189,5,16,880
16,189,5,17,880
16,189,5,18,880
16,189,5,19,880
16,189,5,20,880
16,189,5,21,880
16,189,5,22,880
16,189,5,23,880
16,189,5,24,880
16,189,5,25,880
16,189,5,26,880
16,189,5,27,880
16,189,5,28,880
16,189,5,29,880
16,189,5,30,880
16,189,6,1,880
16,189,6,2,880
16,189,6,3,880
16,189,6,4,880
16,189,6,5,880
16,189,6,6,880
16,189,6,7,880
16,189,6,8,880
16,189,6,9,880
16,189,6,10,880
16,189,6,11,880
16,189,6,12,880
16,189,6,13,880
16,189,6,14,880
16,189,6,15,880
16,189,6,16,880
16,189,6,17,880
16,189,6,18,880
16,189,6,19,880
16,189,6,20,880
16,189,6,21,880
16,189,6,22,880
16,189,6,23,880
16,189,6,24,880
16,189,6,25,880
16,189,6,26,880
16,189,6,27,880
16,189,6,28,880
16,189,6,29,880
16,189,6,30,880
17,38,1,1,277
17,38,1,2,277
17,38,1,3,277
17,38,1,4,277
17,38,1,5,277
17,38,1,6,277
17,38,1,7,277
17,38,1,8,277
17,38,1,9,277
17,38,1,10,277
17,38,1,11,277
17,38,1,12,277
17,38,1,13,277
17,38,1,14,277
17,38,1,15,277
17,38,1,16,277
17,38,1,17,277
17,38,1,18,277
17,38,1,19,277
17,38,1,20,277
17,38,1,21,277
17,38,1,22,277
17,38,1,23,277
17,38,1,24,277
17,38,1,25,277
17,38,1,26,277
17,38,1,27,277
17,38,1,28,277
17,38,1,29,277
17,38,1,30,277
17,38,2,1,278
17,38,2,2,278
17,38,2,3,278
17,38,2,4,278
17,38,2,5,278
17,38,2,6,278
17,38,2,7,278
17,38,2,8,278
17,38,2,9,278
17,38,2,10,278
17,38,2,11,278
17,38,2,12,278
17,38,2,13,278
17,38,2,14,278
17,38,2,15,278
17,38,2,16,278
17,38,2,17,278
17,38,2,18,278
17,38,2,19,278
17,38,2,20,278
17,38,2,21,278
17,38,2,22,278
17,38,2,23,278
17,38,2,24,278
17,38,2,25,278
17,38,2,26,278
17,38,2,27,278
17,38,2,28,278
17,38,2,29,278
17,38,2,30,278
17,38,3,1,279
17,38,3,2,279
17,38,3,3,279
17,38,3,4,279
17,38,3,5,279
17,38,3,6,279
17,38,3,7,279
17,38,3,8,279
17,38,3,9,279
17,38,3,10,279
17,38,3,11,279
17,38,3,12,279
17,38,3,13,279
17,38,3,14,279
17,38,3,15,279
17,38,3,16,279
17,38,3,17,279
17,38,3,18,279
17,38,3,19,279
17,38,3,20,279
17,38,3,21,279
17,38,3,22,279
17,38,3,23,279
17,38,3,24,279
17,38,3,25,279
17,38,3,26,279
17,38,3,27,279
17,38,3,28,279
17,38,3,29,279
17,38,3,30,279
17,38,4,1,279
