plane_id,row_seat,col_seat,class_name,seat_available
148,2,11,Clase Business,true
148,2,12,Clase Business,true
148,2,13,Clase Business,true
148,2,14,Clase Business,true
148,2,15,Clase Business,true
148,2,16,Clase Business,true
148,2,17,Clase Business,true
148,2,18,Clase Business,true
148,2,19,Clase Business,true
148,2,20,Clase Business,true
148,2,21,Clase Business,true
148,2,22,Clase Business,true
148,2,23,Clase Business,true
148,2,24,Clase Business,true
148,2,25,Clase Business,true
148,2,26,Clase Business,true
148,2,27,Clase Business,true
148,2,28,Clase Business,true
148,2,29,Clase Business,true
148,2,30,Clase Business,true
148,3,1,Clase Economy,true
148,3,2,Clase Economy,true
148,3,3,Clase Economy,true
148,3,4,Clase Economy,true
148,3,5,Clase Economy,true
148,3,6,Clase Economy,true
148,3,7,Clase Economy,true
148,3,8,Clase Economy,true
148,3,9,Clase Economy,true
148,3,10,Clase Economy,true
148,3,11,Clase Economy,true
148,3,12,Clase Economy,true
148,3,13,Clase Economy,true
148,3,14,Clase Economy,true
148,3,15,Clase Economy,true
148,3,16,Clase Economy,true
148,3,17,Clase Economy,true
148,3,18,Clase Economy,true
148,3,19,Clase Economy,true
148,3,20,Clase Economy,true
148,3,21,Clase Economy,true
148,3,22,Clase Economy,true
148,3,23,Clase Economy,true
148,3,24,Clase Economy,true
148,3,25,Clase Economy,true
148,3,26,Clase Economy,true
148,3,27,Clase Economy,true
148,3,28,Clase Economy,true
148,3,29,Clase Economy,true
148,3,30,Clase Economy,true
148,4,1,Clase Economy,true
148,4,2,Clase Economy,true
148,4,3,Clase Economy,true
148,4,4,Clase Economy,true
148,4,5,Clase Economy,true
148,4,6,Clase Economy,true
148,4,7,Clase Economy,true
148,4,8,Clase Economy,true
148,4,9,Clase Economy,true
148,4,10,Clase Economy,true
148,4,11,Clase Economy,true
148,4,12,Clase Economy,true
148,4,13,Clase Economy,true
148,4,14,Clase Economy,true
148,4,15,Clase Economy,true
148,4,16,Clase Economy,true
148,4,17,Clase Economy,true
148,4,18,Clase Economy,true
148,4,19,Clase Economy,true
148,4,20,Clase Economy,true
148,4,21,Clase Economy,true
148,4,22,Clase Economy,true
148,4,23,Clase Economy,true
148,4,24,Clase Economy,true
148,4,25,Clase Economy,true
148,4,26,Clase Economy,true
148,4,27,Clase Economy,true
148,4,28,Clase Economy,true
148,4,29,Clase Economy,true
148,4,30,Clase Economy,true
148,5,1,Clase Basica,true
148,5,2,Clase Basica,true
148,5,3,Clase Basica,true
148,5,4,Clase Basica,true
148,5,5,Clase Basica,true
148,5,6,Clase Basica,true
148,5,7,Clase Basica,true
148,5,8,Clase Basica,true
148,5,9,Clase Basica,true
148,5,10,Clase Basica,true
148,5,11,Clase Basica,true
148,5,12,Clase Basica,true
148,5,13,Clase Basica,true
148,5,14,Clase Basica,true
148,5,15,Clase Basica,true
148,5,16,Clase Basica,true
148,5,17,Clase Basica,true
148,5,18,Clase Basica,true
148,5,19,Clase Basica,true
148,5,20,Clase Basica,true
148,5,21,Clase Basica,true
148,5,22,Clase Basica,true
148,5,23,Clase Basica,true
148,5,24,Clase Basica,true
148,5,25,Clase Basica,true
148,5,26,Clase Basica,true
148,5,27,Clase Basica,true
148,5,28,Clase Basica,true
148,5,29,Clase Basica,true
148,5,30,Clase Basica,true
148,6,1,Clase Basica,true
148,6,2,Clase Basica,true
148,6,3,Clase Basica,true
148,6,4,Clase Basica,true
148,6,5,Clase Basica,true
148,6,6,Clase Basica,true
148,6,7,Clase Basica,true
148,6,8,Clase Basica,true
148,6,9,Clase Basica,true
148,6,10,Clase Basica,true
148,6,11,Clase Basica,true
148,6,12,Clase Basica,true
148,6,13,Clase Basica,true
148,6,14,Clase Basica,true
148,6,15,Clase Basica,true
148,6,16,Clase Basica,true
148,6,17,Clase Basica,true
148,6,18,Clase Basica,true
148,6,19,Clase Basica,true
148,6,20,Clase Basica,true
148,6,21,Clase Basica,true
148,6,22,Clase Basica,true
148,6,23,Clase Basica,true
148,6,24,Clase Basica,true
148,6,25,Clase Basica,true
148,6,26,Clase Basica,true
148,6,27,Clase Basica,true
148,6,28,Clase Basica,true
148,6,29,Clase Basica,true
148,6,30,Clase Basica,true
154,1,1,Clase Basica,true
154,1,2,Clase Basica,true
154,1,3,Clase Basica,true
154,1,4,Clase Basica,true
154,1,5,Clase Basica,true
154,1,6,Clase Basica,true
154,1,7,Clase Basica,true
154,1,8,Clase Basica,true
154,1,9,Clase Basica,true
154,1,10,Clase Basica,true
154,1,11,Clase Basica,true
154,1,12,Clase Basica,true
154,1,13,Clase Basica,true
154,1,14,Clase Basica,true
154,1,15,Clase Basica,true
154,1,16,Clase Basica,true
154,1,17,Clase Basica,true
154,1,18,Clase Basica,true
154,1,19,Clase Basica,true
154,1,20,Clase Basica,true
154,1,21,Clase Basica,true
154,1,22,Clase Basica,true
154,1,23,Clase Basica,true
154,1,24,Clase Basica,true
154,1,25,Clase Basica,true
154,1,26,Clase Basica,true
154,1,27,Clase Basica,true
154,1,28,Clase Basica,true
154,1,29,Clase Basica,true
154,1,30,Clase Basica,true
154,2,1,Clase Business,true
154,2,2,Clase Business,true
154,2,3,Clase Business,true
154,2,4,Clase Business,true
154,2,5,Clase Business,true
154,2,6,Clase Business,true
154,2,7,Clase Business,true
154,2,8,Clase Business,true
154,2,9,Clase Business,true
154,2,10,Clase Business,true
154,2,11,Clase Business,true
154,2,12,Clase Business,true
154,2,13,Clase Business,true
154,2,14,Clase Business,true
154,2,15,Clase Business,true
154,2,16,Clase Business,true
154,2,17,Clase Business,true
154,2,18,Clase Business,true
154,2,19,Clase Business,true
154,2,20,Clase Business,true
154,2,21,Clase Business,true
154,2,22,Clase Business,true
154,2,23,Clase Business,true
154,2,24,Clase Business,true
154,2,25,Clase Business,true
154,2,26,Clase Business,true
154,2,27,Clase Business,true
154,2,28,Clase Business,true
154,2,29,Clase Business,true
154,2,30,Clase Business,true
154,3,1,Clase Economy,true
154,3,2,Clase Economy,true
154,3,3,Clase Economy,true
154,3,4,Clase Economy,true
154,3,5,Clase Economy,true
154,3,6,Clase Economy,true
154,3,7,Clase Economy,true
154,3,8,Clase Economy,true
154,3,9,Clase Economy,true
154,3,10,Clase Economy,true
154,3,11,Clase Economy,true
154,3,12,Clase Economy,true
154,3,13,Clase Economy,true
154,3,14,Clase Economy,true
154,3,15,Clase Economy,true
154,3,16,Clase Economy,true
154,3,17,Clase Economy,true
154,3,18,Clase Economy,true
154,3,19,Clase Economy,true
154,3,20,Clase Economy,true
154,3,21,Clase Economy,true
154,3,22,Clase Economy,true
154,3,23,Clase Economy,true
154,3,24,Clase Economy,true
154,3,25,Clase Economy,true
154,3,26,Clase Economy,true
154,3,27,Clase Economy,true
154,3,28,Clase Economy,true
154,3,29,Clase Economy,true
154,3,30,Clase Economy,true
154,4,1,Clase Economy,true
154,4,2,Clase Economy,true
154,4,3,Clase Economy,true
154,4,4,Clase Economy,true
154,4,5,Clase Economy,true
154,4,6,Clase Economy,true
154,4,7,Clase Economy,true
154,4,8,Clase Economy,true
154,4,9,Clase Economy,true
154,4,10,Clase Economy,true
154,4,11,Clase Economy,true
154,4,12,Clase Economy,true
154,4,13,Clase Economy,true
154,4,14,Clase Economy,true
154,4,15,Clase Economy,true
154,4,16,Clase Economy,true
154,4,17,Clase Economy,true
154,4,18,Clase Economy,true
154,4,19,Clase Economy,true
154,4,20,Clase Economy,true
154,4,21,Clase Economy,true
154,4,22,Clase Economy,true
154,4,23,Clase Economy,true
154,4,24,Clase Economy,true
154,4,25,Clase Economy,true
154,4,26,Clase Economy,true
154,4,27,Clase Economy,true
154,4,28,Clase Economy,true
154,4,29,Clase Economy,true
154,4,30,Clase Economy,true
154,5,1,Clase Basica,true
154,5,2,Clase Basica,true
154,5,3,Clase Basica,true
154,5,4,Clase Basica,true
154,5,5,Clase Basica,true
154,5,6,Clase Basica,true
154,5,7,Clase Basica,true
154,5,8,Clase Basica,true
154,5,9,Clase Basica,true
154,5,10,Clase Basica,true
154,5,11,Clase Basica,true
154,5,12,Clase Basica,true
154,5,13,Clase Basica,true
154,5,14,Clase Basica,true
154,5,15,Clase Basica,true
154,5,16,Clase Basica,true
154,5,17,Clase Basica,true
154,5,18,Clase Basica,true
154,5,19,Clase Basica,true
154,5,20,Clase Basica,true
154,5,21,Clase Basica,true
154,5,22,Clase Basica,true
154,5,23,Clase Basica,true
154,5,24,Clase Basica,true
154,5,25,Clase Basica,true
154,5,26,Clase Basica,true
154,5,27,Clase Basica,true
154,5,28,Clase Basica,true
154,5,29,Clase Basica,true
154,5,30,Clase Basica,true
154,6,1,Clase Basica,true
154,6,2,Clase Basica,true
154,6,3,Clase Basica,true
154,6,4,Clase Basica,true
154,6,5,Clase Basica,true
154,6,6,Clase Basica,true
154,6,7,Clase Basica,true
154,6,8,Clase Basica,true
154,6,9,Clase Basica,true
154,6,10,Clase Basica,true
154,6,11,Clase Basica,true
154,6,12,Clase Basica,true
154,6,13,Clase Basica,true
154,6,14,Clase Basica,true
154,6,15,Clase Basica,true
154,6,16,Clase Basica,true
154,6,17,Clase Basica,true
154,6,18,Clase Basica,true
154,6,19,Clase Basica,true
154,6,20,Clase Basica,true
154,6,21,Clase Basica,true
154,6,22,Clase Basica,true
154,6,23,Clase Basica,true
154,6,24,Clase Basica,true
154,6,25,Clase Basica,true
154,6,26,Clase Basica,true
154,6,27,Clase Basica,true
154,6,28,Clase Basica,true
154,6,29,Clase Basica,true
154,6,30,Clase Basica,true
165,1,1,Clase Basica,true
165,1,2,Clase Basica,true
165,1,3,Clase Basica,true
165,1,4,Clase Basica,true
165,1,5,Clase Basica,true
165,1,6,Clase Basica,true
165,1,7,Clase Basica,true
165,1,8,Clase Basica,true
165,1,9,Clase Basica,true
165,1,10,Clase Basica,true
165,1,11,Clase Basica,true
165,1,12,Clase Basica,true
165,1,13,Clase Basica,true
165,1,14,Clase Basica,true
165,1,15,Clase Basica,true
165,1,16,Clase Basica,true
165,1,17,Clase Basica,true
165,1,18,Clase Basica,true
165,1,19,Clase Basica,true
165,1,20,Clase Basica,true
165,1,21,Clase Basica,true
165,1,22,Clase Basica,true
165,1,23,Clase Basica,true
165,1,24,Clase Basica,true
165,1,25,Clase Basica,true
165,1,26,Clase Basica,true
165,1,27,Clase Basica,true
165,1,28,Clase Basica,true
165,1,29,Clase Basica,true
165,1,30,Clase Basica,true
165,2,1,Clase Business,true
165,2,2,Clase Business,true
165,2,3,Clase Business,true
165,2,4,Clase Business,true
165,2,5,Clase Business,true
165,2,6,Clase Business,true
165,2,7,Clase Business,true
165,2,8,Clase Business,true
165,2,9,Clase Business,true
165,2,10,Clase Business,true
165,2,11,Clase Business,true
165,2,12,Clase Business,true
165,2,13,Clase Business,true
165,2,14,Clase Business,true
165,2,15,Clase Business,true
165,2,16,Clase Business,true
165,2,17,Clase Business,true
165,2,18,Clase Business,true
165,2,19,Clase Business,true
165,2,20,Clase Business,true
165,2,21,Clase Business,true
165,2,22,Clase Business,true
165,2,23,Clase Business,true
165,2,24,Clase Business,true
165,2,25,Clase Business,true
165,2,26,Clase Business,true
165,2,27,Clase Business,true
165,2,28,Clase Business,true
165,2,29,Clase Business,true
165,2,30,Clase Business,true
165,3,1,Clase Economy,true
165,3,2,Clase Economy,true
165,3,3,Clase Economy,true
165,3,4,Clase Economy,true
165,3,5,Clase Economy,true
165,3,6,Clase Economy,true
165,3,7,Clase Economy,true
165,3,8,Clase Economy,true
165,3,9,Clase Economy,true
165,3,10,Clase Economy,true
165,3,11,Clase Economy,true
165,3,12,Clase Economy,true
165,3,13,Clase Economy,true
165,3,14,Clase Economy,true
165,3,15,Clase Economy,true
165,3,16,Clase Economy,true
165,3,17,Clase Economy,true
165,3,18,Clase Economy,true
165,3,19,Clase Economy,true
165,3,20,Clase Economy,true
165,3,21,Clase Economy,true
165,3,22,Clase Economy,true
165,3,23,Clase Economy,true
165,3,24,Clase Economy,true
165,3,25,Clase Economy,true
165,3,26,Clase Economy,true
165,3,27,Clase Economy,true
165,3,28,Clase Economy,true
165,3,29,Clase Economy,true
165,3,30,Clase Economy,true
165,4,1,Clase Economy,true
165,4,2,Clase Economy,true
165,4,3,Clase Economy,true
165,4,4,Clase Economy,true
165,4,5,Clase Economy,true
165,4,6,Clase Economy,true
165,4,7,Clase Economy,true
165,4,8,Clase Economy,true
165,4,9,Clase Economy,true
165,4,10,Clase Economy,true
165,4,11,Clase Economy,true
165,4,12,Clase Economy,true
165,4,13,Clase Economy,true
165,4,14,Clase Economy,true
165,4,15,Clase Economy,true
165,4,16,Clase Economy,true
165,4,17,Clase Economy,true
165,4,18,Clase Economy,true
165,4,19,Clase Economy,true
165,4,20,Clase Economy,true
165,4,21,Clase Economy,true
165,4,22,Clase Economy,true
165,4,23,Clase Economy,true
165,4,24,Clase Economy,true
165,4,25,Clase Economy,true
165,4,26,Clase Economy,true
165,4,27,Clase Economy,true
165,4,28,Clase Economy,true
165,4,29,Clase Economy,true
165,4,30,Clase Economy,true
165,5,1,Clase Basica,true
165,5,2,Clase Basica,true
165,5,3,Clase Basica,true
165,5,4,Clase Basica,true
165,5,5,Clase Basica,true
165,5,6,Clase Basica,true
165,5,7,Clase Basica,true
165,5,8,Clase Basica,true
165,5,9,Clase Basica,true
165,5,10,Clase Basica,true
165,5,11,Clase Basica,true
165,5,12,Clase Basica,true
165,5,13,Clase Basica,true
165,5,14,Clase Basica,true
165,5,15,Clase Basica,true
165,5,16,Clase Basica,true
165,5,17,Clase Basica,true
165,5,18,Clase Basica,true
165,5,19,Clase Basica,true
165,5,20,Clase Basica,true
165,5,21,Clase Basica,true
165,5,22,Clase Basica,true
165,5,23,Clase Basica,true
165,5,24,Clase Basica,true
165,5,25,Clase Basica,true
165,5,26,Clase Basica,true
165,5,27,Clase Basica,true
165,5,28,Clase Basica,true
165,5,29,Clase Basica,true
165,5,30,Clase Basica,true
165,6,1,Clase Basica,true
165,6,2,Clase Basica,true
165,6,3,Clase Basica,true
165,6,4,Clase Basica,true
165,6,5,Clase Basica,true
165,6,6,Clase Basica,true
165,6,7,Clase Basica,true
165,6,8,Clase Basica,true
165,6,9,Clase Basica,true
165,6,10,Clase Basica,true
165,6,11,Clase Basica,true
165,6,12,Clase Basica,true
165,6,13,Clase Basica,true
165,6,14,Clase Basica,true
165,6,15,Clase Basica,true
165,6,16,Clase Basica,true
165,6,17,Clase Basica,true
165,6,18,Clase Basica,true
165,6,19,Clase Basica,true
165,6,20,Clase Basica,true
165,6,21,Clase Basica,true
165,6,22,Clase Basica,true
165,6,23,Clase Basica,true
165,6,24,Clase Basica,true
165,6,25,Clase Basica,true
165,6,26,Clase Basica,true
165,6,27,Clase Basica,true
165,6,28,Clase Basica,true
165,6,29,Clase Basica,true
165,6,30,Clase Basica,true
17,1,1,Clase Basica,true
17,1,2,Clase Basica,true
17,1,3,Clase Basica,true
17,1,4,Clase Basica,true
17,1,5,Clase Basica,true
17,1,6,Clase Basica,true
17,1,7,Clase Basica,true
17,1,8,Clase Basica,true
17,1,9,Clase Basica,true
17,1,10,Clase Basica,true
17,1,11,Clase Basica,true
17,1,12,Clase Basica,true
17,1,13,Clase Basica,true
17,1,14,Clase Basica,true
17,1,15,Clase Basica,true
17,1,16,Clase Basica,true
17,1,17,Clase Basica,true
17,1,18,Clase Basica,true
17,1,19,Clase Basica,true
17,1,20,Clase Basica,true
17,1,21,Clase Basica,true
17,1,22,Clase Basica,true
17,1,23,Clase Basica,true
17,1,24,Clase Basica,true
17,1,25,Clase Basica,true
17,1,26,Clase Basica,true
17,1,27,Clase Basica,true
17,1,28,Clase Basica,true
17,1,29,Clase Basica,true
17,1,30,Clase Basica,true
17,2,1,Clase Business,true
17,2,2,Clase Business,true
17,2,3,Clase Business,true
17,2,4,Clase Business,true
17,2,5,Clase Business,true
17,2,6,Clase Business,true
17,2,7,Clase Business,true
17,2,8,Clase Business,true
17,2,9,Clase Business,true
17,2,10,Clase Business,true
17,2,11,Clase Business,true
17,2,12,Clase Business,true
17,2,13,Clase Business,true
17,2,14,Clase Business,true
17,2,15,Clase Business,true
17,2,16,Clase Business,true
17,2,17,Clase Business,true
17,2,18,Clase Business,true
17,2,19,Clase Business,true
17,2,20,Clase Business,true
17,2,21,Clase Business,true
17,2,22,Clase Business,true
17,2,23,Clase Business,true
17,2,24,Clase Business,true
17,2,25,Clase Business,true
17,2,26,Clase Business,true
17,2,27,Clase Business,true
17,2,28,Clase Business,true
17,2,29,Clase Business,true
17,2,30,Clase Business,true
17,3,1,Clase Economy,true
17,3,2,Clase Economy,true
17,3,3,Clase Economy,true
17,3,4,Clase Economy,true
17,3,5,Clase Economy,true
17,3,6,Clase Economy,true
17,3,7,Clase Economy,true
17,3,8,Clase Economy,true
17,3,9,Clase Economy,true
17,3,10,Clase Economy,true
17,3,11,Clase Economy,true
17,3,12,Clase Economy,true
17,3,13,Clase Economy,true
17,3,14,Clase Economy,true
17,3,15,Clase Economy,true
17,3,16,Clase Economy,true
17,3,17,Clase Economy,true
17,3,18,Clase Economy,true
17,3,19,Clase Economy,true
17,3,20,Clase Economy,true
17,3,21,Clase Economy,true
17,3,22,Clase Economy,true
17,3,23,Clase Economy,true
17,3,24,Clase Economy,true
17,3,25,Clase Economy,true
17,3,26,Clase Economy,true
17,3,27,Clase Economy,true
17,3,28,Clase Economy,true
17,3,29,Clase Economy,true
17,3,30,Clase Economy,true
17,4,1,Clase Economy,true
17,4,2,Clase Economy,true
17,4,3,Clase Economy,true
17,4,4,Clase Economy,true
17,4,5,Clase Economy,true
17,4,6,Clase Economy,true
17,4,7,Clase Economy,true
17,4,8,Clase Economy,true
17,4,9,Clase Economy,true
17,4,10,Clase Economy,true
17,4,11,Clase Economy,true
17,4,12,Clase Economy,true
17,4,13,Clase Economy,true
17,4,14,Clase Economy,true
17,4,15,Clase Economy,true
17,4,16,Clase Economy,true
17,4,17,Clase Economy,true
17,4,18,Clase Economy,true
17,4,19,Clase Economy,true
17,4,20,Clase Economy,true
17,4,21,Clase Economy,true
17,4,22,Clase Economy,true
17,4,23,Clase Economy,true
17,4,24,Clase Economy,true
17,4,25,Clase Economy,true
17,4,26,Clase Economy,true
17,4,27,Clase Economy,true
17,4,28,Clase Economy,true
17,4,29,Clase Economy,true
17,4,30,Clase Economy,true
17,5,1,Clase Basica,true
17,5,2,Clase Basica,true
17,5,3,Clase Basica,true
17,5,4,Clase Basica,true
17,5,5,Clase Basica,true
17,5,6,Clase Basica,true
17,5,7,Clase Basica,true
17,5,8,Clase Basica,true
17,5,9,Clase Basica,true
17,5,10,Clase Basica,true
17,5,11,Clase Basica,true
17,5,12,Clase Basica,true
17,5,13,Clase Basica,true
17,5,14,Clase Basica,true
17,5,15,Clase Basica,true
17,5,16,Clase Basica,true
17,5,17,Clase Basica,true
17,5,18,Clase Basica,true
17,5,19,Clase Basica,true
17,5,20,Clase Basica,true
17,5,21,Clase Basica,true
17,5,22,Clase Basica,true
17,5,23,Clase Basica,true
17,5,24,Clase Basica,true
17,5,25,Clase Basica,true
17,5,26,Clase Basica,true
17,5,27,Clase Basica,true
17,5,28,Clase Basica,true
17,5,29,Clase Basica,true
17,5,30,Clase Basica,true
17,6,1,Clase Basica,true
17,6,2,Clase Basica,true
17,6,3,Clase Basica,true
17,6,4,Clase Basica,true
17,6,5,Clase Basica,true
17,6,6,Clase Basica,true
17,6,7,Clase Basica,true
17,6,8,Clase Basica,true
17,6,9,Clase Basica,true
17,6,10,Clase Basica,true
17,6,11,Clase Basica,true
17,6,12,Clase Basica,true
17,6,13,Clase Basica,true
17,6,14,Clase Basica,true
17,6,15,Clase Basica,true
17,6,16,Clase Basica,true
17,6,17,Clase Basica,true
17,6,18,Clase Basica,true
17,6,19,Clase Basica,true
17,6,20,Clase Basica,true
17,6,21,Clase Basica,true
17,6,22,Clase Basica,true
17,6,23,Clase Basica,true
17,6,24,Clase Basica,true
17,6,25,Clase Basica,true
17,6,26,Clase Basica,true
17,6,27,Clase Basica,true
17,6,28,Clase Basica,true
17,6,29,Clase Basica,true
17,6,30,Clase Basica,true
175,1,1,Clase Basica,true
175,1,2,Clase Basica,true
175,1,3,Clase Basica,true
175,1,4,Clase Basica,true
175,1,5,Clase Basica,true
175,1,6,Clase Basica,true
175,1,7,Clase Basica,true
175,1,8,Clase Basica,true
175,1,9,Clase Basica,true
175,1,10,Clase Basica,true
175,1,11,Clase Basica,true
175,1,12,Clase Basica,true
175,1,13,Clase Basica,true
175,1,14,Clase Basica,true
175,1,15,Clase Basica,true
175,1,16,Clase Basica,true
175,1,17,Clase Basica,true
175,1,18,Clase Basica,true
175,1,19,Clase Basica,true
175,1,20,Clase Basica,true
175,1,21,Clase Basica,true
175,1,22,Clase Basica,true
175,1,23,Clase Basica,true
175,1,24,Clase Basica,true
175,1,25,Clase Basica,true
175,1,26,Clase Basica,true
175,1,27,Clase Basica,true
175,1,28,Clase Basica,true
175,1,29,Clase Basica,true
175,1,30,Clase Basica,true
175,2,1,Clase Business,true
175,2,2,Clase Business,true
175,2,3,Clase Business,true
175,2,4,Clase Business,true
175,2,5,Clase Business,true
175,2,6,Clase Business,true
175,2,7,Clase Business,true
175,2,8,Clase Business,true
175,2,9,Clase Business,true
175,2,10,Clase Business,true
175,2,11,Clase Business,true
175,2,12,Clase Business,true
175,2,13,Clase Business,true
175,2,14,Clase Business,true
175,2,15,Clase Business,true
175,2,16,Clase Business,true
175,2,17,Clase Business,true
175,2,18,Clase Business,true
175,2,19,Clase Business,true
175,2,20,Clase Business,true
175,2,21,Clase Business,true
175,2,22,Clase Business,true
175,2,23,Clase Business,true
175,2,24,Clase Business,true
175,2,25,Clase Business,true
175,2,26,Clase Business,true
175,2,27,Clase Business,true
175,2,28,Clase Business,true
175,2,29,Clase Business,true
175,2,30,Clase Business,true
175,3,1,Clase Economy,true
175,3,2,Clase Economy,true
175,3,3,Clase Economy,true
175,3,4,Clase Economy,true
175,3,5,Clase Economy,true
175,3,6,Clase Economy,true
175,3,7,Clase Economy,true
175,3,8,Clase Economy,true
175,3,9,Clase Economy,true
175,3,10,Clase Economy,true
175,3,11,Clase Economy,true
175,3,12,Clase Economy,true
175,3,13,Clase Economy,true
175,3,14,Clase Economy,true
175,3,15,Clase Economy,true
175,3,16,Clase Economy,true
175,3,17,Clase Economy,true
175,3,18,Clase Economy,true
175,3,19,Clase Economy,true
175,3,20,Clase Economy,true
175,3,21,Clase Economy,true
175,3,22,Clase Economy,true
175,3,23,Clase Economy,true
175,3,24,Clase Economy,true
175,3,25,Clase Economy,true
175,3,26,Clase Economy,true
175,3,27,Clase Economy,true
175,3,28,Clase Economy,true
175,3,29,Clase Economy,true
175,3,30,Clase Economy,true
175,4,1,Clase Economy,true
175,4,2,Clase Economy,true
175,4,3,Clase Economy,true
175,4,4,Clase Economy,true
175,4,5,Clase Economy,true
175,4,6,Clase Economy,true
175,4,7,Clase Economy,true
175,4,8,Clase Economy,true
175,4,9,Clase Economy,true
175,4,10,Clase Economy,true
175,4,11,Clase Economy,true
175,4,12,Clase Economy,true
175,4,13,Clase Economy,true
175,4,14,Clase Economy,true
175,4,15,Clase Economy,true
175,4,16,Clase Economy,true
175,4,17,Clase Economy,true
175,4,18,Clase Economy,true
175,4,19,Clase Economy,true
175,4,20,Clase Economy,true
175,4,21,Clase Economy,true
175,4,22,Clase Economy,true
175,4,23,Clase Economy,true
175,4,24,Clase Economy,true
175,4,25,Clase Economy,true
175,4,26,Clase Economy,true
175,4,27,Clase Economy,true
175,4,28,Clase Economy,true
175,4,29,Clase Economy,true
175,4,30,Clase Economy,true
175,5,1,Clase Basica,true
175,5,2,Clase Basica,true
175,5,3,Clase Basica,true
175,5,4,Clase Basica,true
175,5,5,Clase Basica,true
175,5,6,Clase Basica,true
175,5,7,Clase Basica,true
175,5,8,Clase Basica,true
175,5,9,Clase Basica,true
175,5,10,Clase Basica,true
175,5,11,Clase Basica,true
175,5,12,Clase Basica,true
175,5,13,Clase Basica,true
175,5,14,Clase Basica,true
175,5,15,Clase Basica,true
175,5,16,Clase Basica,true
175,5,17,Clase Basica,true
175,5,18,Clase Basica,true
175,5,19,Clase Basica,true
175,5,20,Clase Basica,true
175,5,21,Clase Basica,true
175,5,22,Clase Basica,true
175,5,23,Clase Basica,true
175,5,24,Clase Basica,true
175,5,25,Clase Basica,true
175,5,26,Clase Basica,true
175,5,27,Clase Basica,true
175,5,28,Clase Basica,true
175,5,29,Clase Basica,true
175,5,30,Clase Basica,true
175,6,1,Clase Basica,true
175,6,2,Clase Basica,true
175,6,3,Clase Basica,true
175,6,4,Clase Basica,true
175,6,5,Clase Basica,true
175,6,6,Clase Basica,true
175,6,7,Clase Basica,true
175,6,8,Clase Basica,true
175,6,9,Clase Basica,true
175,6,10,Clase Basica,true
175,6,11,Clase Basica,true
175,6,12,Clase Basica,true
175,6,13,Clase Basica,true
175,6,14,Clase Basica,true
175,6,15,Clase Basica,true
175,6,16,Clase Basica,true
175,6,17,Clase Basica,true
175,6,18,Clase Basica,true
175,6,19,Clase Basica,true
175,6,20,Clase Basica,true
175,6,21,Clase Basica,true
175,6,22,Clase Basica,true
175,6,23,Clase Basica,true
175,6,24,Clase Basica,true
175,6,25,Clase Basica,true
175,6,26,Clase Basica,true
175,6,27,Clase Basica,true
175,6,28,Clase Basica,true
175,6,29,Clase Basica,true
175,6,30,Clase Basica,true
184,1,1,Clase Basica,true
184,1,2,Clase Basica,true
184,1,3,Clase Basica,true
184,1,4,Clase Basica,true
184,1,5,Clase Basica,true
184,1,6,Clase Basica,true
184,1,7,Clase Basica,true
184,1,8,Clase Basica,true
184,1,9,Clase Basica,true
184,1,10,Clase Basica,true
184,1,11,Clase Basica,true
184,1,12,Clase Basica,true
184,1,13,Clase Basica,true
184,1,14,Clase Basica,true
184,1,15,Clase Basica,true
184,1,16,Clase Basica,true
184,1,17,Clase Basica,true
184,1,18,Clase Basica,true
184,1,19,Clase Basica,true
184,1,20,Clase Basica,true
184,1,21,Clase Basica,true
184,1,22,Clase Basica,true
184,1,23,Clase Basica,true
184,1,24,Clase Basica,true
184,1,25,Clase Basica,true
184,1,26,Clase Basica,true
184,1,27,Clase Basica,true
184,1,28,Clase Basica,true
184,1,29,Clase Basica,true
184,1,30,Clase Basica,true
184,2,1,Clase Business,true
184,2,2,Clase Business,true
184,2,3,Clase Business,true
184,2,4,Clase Business,true
184,2,5,Clase Business,true
184,2,6,Clase Business,true
184,2,7,Clase Business,true
184,2,8,Clase Business,true
184,2,9,Clase Business,true
184,2,10,Clase Business,true
184,2,11,Clase Business,true
184,2,12,Clase Business,true
184,2,13,Clase Business,true
184,2,14,Clase Business,true
184,2,15,Clase Business,true
184,2,16,Clase Business,true
184,2,17,Clase Business,true
184,2,18,Clase Business,true
184,2,19,Clase Business,true
184,2,20,Clase Business,true
184,2,21,Clase Business,true
184,2,22,Clase Business,true
184,2,23,Clase Business,true
184,2,24,Clase Business,true
184,2,25,Clase Business,true
184,2,26,Clase Business,true
184,2,27,Clase Business,true
184,2,28,Clase Business,true
184,2,29,Clase Business,true
184,2,30,Clase Business,true
184,3,1,Clase Economy,true
184,3,2,Clase Economy,true
184,3,3,Clase Economy,true
184,3,4,Clase Economy,true
184,3,5,Clase Economy,true
184,3,6,Clase Economy,true
184,3,7,Clase Economy,true
184,3,8,Clase Economy,true
184,3,9,Clase Economy,true
184,3,10,Clase Economy,true
184,3,11,Clase Economy,true
184,3,12,Clase Economy,true
184,3,13,Clase Economy,true
184,3,14,Clase Economy,true
184,3,15,Clase Economy,true
184,3,16,Clase Economy,true
184,3,17,Clase Economy,true
184,3,18,Clase Economy,true
184,3,19,Clase Economy,true
184,3,20,Clase Economy,true
184,3,21,Clase Economy,true
184,3,22,Clase Economy,true
184,3,23,Clase Economy,true
