6,99.46,596.76
4,59.2,236.8
3,66.65,199.95
3,57.79,173.37
2,107.73,215.46
6,75.24,451.44
5,89.48,447.4
4,81.37,325.48
1,116.47,116.47
4,70.6,282.4
3,51.39,154.17
3,95.92,287.76
3,85.86,257.58
4,72.43,289.72
2,26.47,52.94
5,65.32,326.6
1,93.72,93.72
4,122.73,490.92
2,74.78,149.56
5,89.8,449.0
2,56.29,112.58
2,56.71,113.42
4,29.87,119.48
5,114.87,574.35
6,67.26,403.56
5,69.45,347.25
3,123.39,370.17
1,98.21,98.21
5,109.29,546.45
4,90.86,363.44
5,94.58,472.9
3,46.69,140.07
5,113.31,566.55
3,118.89,356.67
6,98.29,589.74
4,124.36,497.44
3,56.55,169.65
4,74.42,297.68
4,97.44,389.76
2,32.02,64.04
2,50.67,101.34
4,51.78,207.12
3,94.63,283.89
2,86.62,173.24
1,56.49,56.49
4,109.89,439.56
4,69.08,276.32
5,94.4,472.0
6,42.42,254.52
1,64.46,64.46
5,59.11,295.55
1,63.16,63.16
2,37.65,75.3
2,31.18,62.36
1,26.01,26.01
5,41.1,205.5
4,85.52,342.08
1,28.85,28.85
4,76.5,306.0
5,42.08,210.4
5,97.83,489.15
1,98.81,98.81
4,45.73,182.92
5,75.17,375.85
1,80.17,80.17
5,121.89,609.45
4,69.75,279.0
1,55.76,55.76
2,41.4,82.8
1,69.79,69.79
1,112.88,112.88
3,85.15,255.45
4,54.03,216.12
2,84.96,169.92
3,107.35,322.05
2,94.66,189.32
4,55.9,223.6
4,79.21,316.84
2,32.35,64.7
6,35.87,215.22
6,118.43,710.58
6,94.92,569.52
1,39.22,39.22
2,73.06,146.12
5,108.17,540.85
4,79.14,316.56
4,59.83,239.32
3,99.74,299.22
1,63.33,63.33
5,46.72,233.6
3,99.49,298.47
4,27.8,111.2
5,86.55,432.75
4,30.14,120.56
4,64.89,259.56
5,53.56,267.8
2,44.2,88.4
4,64.2,256.8
2,56.19,112.38
6,54.84,329.04
